search-results__item-image href,search-results__item-image src,Type,Name,Country
https://www.tasteatlas.com/slatko-od-visanja,https://cdn.tasteatlas.com//images/dishes/0db3ffe662934d51be03fc9e941d2b37.jpg?mw=660,Dessert,Slatko od viÅ¡anja,Serbia
https://www.tasteatlas.com/slatko-od-smokve,https://cdn.tasteatlas.com//images/dishes/1277af3cd51b45e6af527f88640ad924.jpg?mw=660,Dessert,Slatko od smokve,Serbia
https://www.tasteatlas.com/skembe-corba,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Offal Soup,Å kembe Äorba,Serbia
https://www.tasteatlas.com/duvan-cvarci,https://cdn.tasteatlas.com//images/dishes/f5d7252fc4184b2e9b82142678833d4d.jpg?mw=660,Appetizer,Duvan Ävarci,Serbia
https://www.tasteatlas.com/moravska-salata,https://cdn.tasteatlas.com//images/dishes/7296862306ca4ba39d38409b090af01b.jpg?mw=660,Salad,Moravska salata,Serbia
https://www.tasteatlas.com/svrljiski-belmuz,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Appetizer,SvrljiÅ¡ki belmuÅ¾,Serbia
https://www.tasteatlas.com/slatko-od-ruze,https://cdn.tasteatlas.com//images/dishes/df7419f8dcb642c7991bad7004d6ef9d.jpg?mw=660,Dessert,Slatko od ruÅ¾e,Serbia
https://www.tasteatlas.com/secenica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Savory Pie,SeÄenica,Serbia
https://www.tasteatlas.com/slatko-od-lubenice,https://cdn.tasteatlas.com//images/dishes/2b3a18d92c2a43b7bbc65985d5fd80ed.jpg?mw=660,Dessert,Slatko od lubenice,Serbia
https://www.tasteatlas.com/propec,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Savory Pie,PropeÄ,Serbia
https://www.tasteatlas.com/futoska-sarma,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Ground Meat Dish,FutoÅ¡ka sarma,Serbia
https://www.tasteatlas.com/calabrca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Appetizer,Äalabrca,Serbia
https://www.tasteatlas.com/leskovacki-domaci-ajvar,https://cdn.tasteatlas.com//images/dishes/e5aac4b9307740838f7bb4c4a2560008.jpg?mw=660,Relish,LeskovaÄki domaÄi ajvar,Serbia
https://www.tasteatlas.com/herovke,https://cdn.tasteatlas.com//images/dishes/d8497a72862742e290092fd22d367248.jpg?mw=660,Sweet Pastry,Herovke,Serbia
https://www.tasteatlas.com/pupinova-pita,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Sweet Pie,Pupinova pita,Serbia
https://www.tasteatlas.com/pasteta-od-fazana-vojvodina,https://cdn.tasteatlas.com//images/dishes/f569faf4b2f84e5cb9f2da6f3a2750d8.jpg?mw=660,PÃ¢tÃ©,PaÅ¡teta od fazana,Serbia
https://www.tasteatlas.com/fontos-kolac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Cake,FontoÅ¡ kolaÄ,Serbia
https://www.tasteatlas.com/ladob,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Dessert,Ladob,Seychelles
https://www.tasteatlas.com/civet-de-chauve-souris,https://cdn.tasteatlas.com//images/dishes/9ee915d042b345dfb6e848955d57eca4.jpg?mw=660,Stew,Civet de chauve souris,Seychelles
https://www.tasteatlas.com/pwason-griye,https://cdn.tasteatlas.com//images/dishes/6db111af50ab49b7b5dd5dfb20060e08.jpg?mw=660,Saltwater Fish Dish,Pwason griye,Seychelles
https://www.tasteatlas.com/kari-koko-zourit,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Stew,Kari koko zourit,Seychelles
https://www.tasteatlas.com/pwason-sale,https://cdn.tasteatlas.com//images/dishes/f1b2670fe64e409892cad492ada65633.jpg?mw=660,Saltwater Fish Dish,Pwason sale,Seychelles
https://www.tasteatlas.com/salade-de-palmiste,https://cdn.tasteatlas.com//images/dishes/2ee6ee588f8f4f2d98023ee894740d07.jpg?mw=660,Salad,Salade de palmiste,Seychelles
https://www.tasteatlas.com/kat-kat-banana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Porridge,Kat-kat banana,Seychelles
https://www.tasteatlas.com/chatini-requin,https://cdn.tasteatlas.com//images/dishes/f375c88107fb40d58c2f4bdcc3d4fa1e.jpg?mw=660,Side Dish,Chatini requin,Seychelles
https://www.tasteatlas.com/carotte-banana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Snack,Carotte banana,Seychelles
https://www.tasteatlas.com/bouillon-brede,https://cdn.tasteatlas.com//images/dishes/0dbf1f65e4ba4c93bab11a54714d8ce0.jpg?mw=660,Vegetable Soup,Bouillon brede,Seychelles
https://www.tasteatlas.com/soupe-de-tectec,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Seafood Soup,Soupe de tectec,Seychelles
https://www.tasteatlas.com/bourgeoisie-grille,https://cdn.tasteatlas.com//images/dishes/10794a31bc444b06baf2c6318cba22a0.jpg?mw=660,Saltwater Fish Dish,Bourgeoisie grille,Seychelles
https://www.tasteatlas.com/chatini-seychellois,https://cdn.tasteatlas.com//images/dishes/eac818d8ccdc4d18a8b318f5c9166c6b.jpg?mw=660,Side Dish,Chatini Seychellois,Seychelles
https://www.tasteatlas.com/laksa-singapore,https://cdn.tasteatlas.com//images/dishes/f4dfe298664b45fc9eb9a928663d5849.jpg?mw=660,Noodle Dish,Laksa,Singapore
https://www.tasteatlas.com/hainanese-chicken-rice,https://cdn.tasteatlas.com//Images/Dishes/f763a089305749c3931037f95cbf65c9.jpg?mw=660,Chicken Dish,Hainanese Chicken Rice,Singapore
https://www.tasteatlas.com/chilli-crab,https://cdn.tasteatlas.com//images/dishes/2fc91854d5804c69ba9435cc74f80e5f.png?mw=660,Crab Dish,Chilli Crab,Singapore
https://www.tasteatlas.com/char-kway-teow,https://cdn.tasteatlas.com//Images/Dishes/5c2cd0f1f6444e80a7223852a869840a.jpg?mw=660,Noodle Dish,Char kway teow,Singapore
https://www.tasteatlas.com/curry-laksa,https://cdn.tasteatlas.com//Images/Dishes/a454d98e3d5a4f2c9a25ae55393767bf.jpg?mw=660,Noodle Soup,Curry Laksa,Singapore
https://www.tasteatlas.com/duck-rice,https://cdn.tasteatlas.com//images/dishes/ef710edb738b4b1d97bca09823297660.jpg?mw=660,Duck Dish,Duck Rice,Singapore
https://www.tasteatlas.com/yusheng-singapore,https://cdn.tasteatlas.com//Images/Dishes/0525862e4d094da5915089834e7972b9.jpg?mw=660,Salad,Yusheng,Singapore
https://www.tasteatlas.com/fish-head-curry,https://cdn.tasteatlas.com//Images/Dishes/8bc933cfe98a454d856f05d586b8b41a.jpg?mw=660,Stew,Fish Head Curry,Singapore
https://www.tasteatlas.com/hokkien-mee,https://cdn.tasteatlas.com//images/dishes/e817765ec5ff4b2a8075e521e75233fe.jpg?mw=660,Noodle Dish,Hokkien mee,Singapore
https://www.tasteatlas.com/bak-kut-teh-singapore,https://cdn.tasteatlas.com//Images/Dishes/ce851f5546e64611be7a7d2cf4c0b9dd.jpg?mw=660,Meat Soup,Bak kut teh,Singapore
https://www.tasteatlas.com/kaya-toast,https://cdn.tasteatlas.com//Images/Dishes/a96df6400e87437c8e39a51701c2ab3a.jpg?mw=660,Sandwich,Kaya Toast,Singapore
https://www.tasteatlas.com/kway-chap,https://cdn.tasteatlas.com//images/dishes/16df9f4ae1834d77a475c666590e90c4.jpg?mw=660,Stew,Kway chap,Singapore
https://www.tasteatlas.com/roti-prata,https://cdn.tasteatlas.com//Images/Dishes/21c2611c24664052bf170f4e6ad4457f.jpg?mw=660,Pancake,Roti prata,Singapore
https://www.tasteatlas.com/black-pepper-crab,https://cdn.tasteatlas.com//Images/Dishes/00ca8edd7594474da82e3a964fbb41a9.jpg?mw=660,Crab Dish,Black Pepper Crab,Singapore
https://www.tasteatlas.com/mooncake-singapore,https://cdn.tasteatlas.com//Images/Dishes/76c513e6c3214386b6c1dd9c98a564cc.jpg?mw=660,Sweet Pastry,Mooncake,Singapore
https://www.tasteatlas.com/roti-john,https://cdn.tasteatlas.com//images/dishes/482a2d478d564350a978bdfb1ad3da7e.jpg?mw=660,Sandwich,Roti John,Singapore
https://www.tasteatlas.com/har-cheong-gai,https://cdn.tasteatlas.com//images/dishes/6ab3b54b0e154a9b8016e111fedfa4c9.jpg?mw=660,Fried Chicken Dish,Har cheong gai,Singapore
https://www.tasteatlas.com/ngoh-hiang,https://cdn.tasteatlas.com//images/dishes/5b167f5b51a34e1ea03afb140fb514e6.jpg?mw=660,Meat Dish,Ngoh hiang,Singapore
https://www.tasteatlas.com/cereal-prawns,https://cdn.tasteatlas.com//images/dishes/ad96e8fd615949ae99b04abbbf9351ac.jpg?mw=660,Shrimp/Prawn Dish,Cereal Prawns,Singapore
https://www.tasteatlas.com/beef-kway-teow,https://cdn.tasteatlas.com//images/dishes/42c9a73c416e47fda26e5516d9eac303.jpg?mw=660,Noodle Dish,Beef kway teow,Singapore
https://www.tasteatlas.com/satay-bee-hoon,https://cdn.tasteatlas.com//images/dishes/4e71779513914f599c3245aff97186fb.jpg?mw=660,Noodle Dish,Satay bee hoon,Singapore
https://www.tasteatlas.com/katong-laksa,https://cdn.tasteatlas.com//images/dishes/9ca23ddb79404f7b8ead3efc89927080.jpg?mw=660,Soup,Katong laksa,Singapore
https://www.tasteatlas.com/teochew-porridge,https://cdn.tasteatlas.com//images/dishes/dc81e7d82f1a4470bb44c767a3702274.jpg?mw=660,Assorted Small Dishes or Ritual,Teochew Porridge,Singapore
https://www.tasteatlas.com/sambal-stingray,https://cdn.tasteatlas.com//images/dishes/ccfb2b1de1a947d1a119f47059464860.jpg?mw=660,Saltwater Fish Dish,Sambal Stingray,Singapore
https://www.tasteatlas.com/vegetarian-bee-hoon,https://cdn.tasteatlas.com//images/dishes/28dec857999c47a585b12b67a1174f54.jpg?mw=660,Noodle Dish,Vegetarian bee hoon,Singapore
https://www.tasteatlas.com/fish-soup-bee-hoon,https://cdn.tasteatlas.com//images/dishes/546b53dd86e34328bf578c7282318277.jpg?mw=660,Fish Soup,Fish soup bee hoon,Singapore
https://www.tasteatlas.com/crab-bee-hoon-soup,https://cdn.tasteatlas.com//images/dishes/afa7143bf1b14561b4050746f9fd98b3.jpg?mw=660,Seafood Soup,Crab Bee Hoon Soup,Singapore
https://www.tasteatlas.com/crab-bee-hoon,https://cdn.tasteatlas.com//images/dishes/423b33c39d15469bac6be2db1177854b.jpg?mw=660,Noodle Dish,Crab bee hoon,Singapore
https://www.tasteatlas.com/nasi-goreng-usa-singapore,https://cdn.tasteatlas.com//images/dishes/ce15bd63b2234e36a4a56e79c9318e7a.jpg?mw=660,Rice Dish,Nasi goreng USA,Singapore
https://www.tasteatlas.com/nasi-goreng-kampung-singapore,https://cdn.tasteatlas.com//images/dishes/fdd9ec62ece449568aba60231bdca803.jpg?mw=660,Rice Dish,Nasi goreng kampung,Singapore
https://www.tasteatlas.com/nasi-goreng-kambing-singapore,https://cdn.tasteatlas.com//images/dishes/8071b4062d2d4d4288540c575738380e.jpg?mw=660,Rice Dish,Nasi goreng kambing,Singapore
https://www.tasteatlas.com/cheng-tng,https://cdn.tasteatlas.com//images/dishes/ee945f2f5c0f4c8d8f4c98baab32f49d.jpg?mw=660,Sweet Soup,Cheng tng,Singapore
https://www.tasteatlas.com/soup-kambing,https://cdn.tasteatlas.com//images/dishes/0a9f17bb09a44ee09529add133225356.jpg?mw=660,Meat Soup,Soup kambing,Singapore
https://www.tasteatlas.com/soup-tulang,https://cdn.tasteatlas.com//images/dishes/929c967d83bb4cfe9b98fa46a8971e61.jpg?mw=660,Lamb/Mutton Dish,Soup tulang,Singapore
https://www.tasteatlas.com/pulut-durian-singapore,https://cdn.tasteatlas.com//images/dishes/82455eee431b4c98ac7bf7300f3d1130.jpg?mw=660,Dessert,Pulut durian,Singapore
https://www.tasteatlas.com/sang-cheong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Offal Dish,Sang cheong,Singapore
https://www.tasteatlas.com/rojak-bandung,https://cdn.tasteatlas.com//images/dishes/c77c9818a8394a2c8d5370c80a8fbaf1.jpg?mw=660,Salad,Rojak bandung,Singapore
https://www.tasteatlas.com/dendeng-paru,https://cdn.tasteatlas.com//images/dishes/232c3f0663884e78857a991c0359633a.jpg?mw=660,Offal Dish,Dendeng paru,Singapore
https://www.tasteatlas.com/halusky,https://cdn.tasteatlas.com//Images/Dishes/f1982ec2dbc84554b9665e5dd8afbd87.jpg?mw=660,Dumplings,HaluÅ¡ky,Slovakia
https://www.tasteatlas.com/gulas-slovakia,https://cdn.tasteatlas.com//Images/Dishes/ac9575707133493f984feb3f97619e48.jpg?mw=660,Stew,GulÃ¡Å¡,Slovakia
https://www.tasteatlas.com/bryndzove-halusky,https://cdn.tasteatlas.com//Images/Dishes/977c0c68c35d4991bcc39db2bb5fac4c.jpg?mw=660,Dumplings,BryndzovÃ© haluÅ¡ky,Slovakia
https://www.tasteatlas.com/kapustnica,https://cdn.tasteatlas.com//Images/Dishes/465a3e35ad064f1bb5d4048d5e26b16d.jpg?mw=660,Soup,Kapustnica,Slovakia
https://www.tasteatlas.com/sisky,https://cdn.tasteatlas.com//images/dishes/5d7bb143eccb46dcba3e9a5f08c4e150.jpg?mw=660,Sweet Pastry,Å iÅ¡ky,Slovakia
https://www.tasteatlas.com/makovnik,https://cdn.tasteatlas.com//images/dishes/3417b26bde8040c7990f2a20474ec16a.jpg?mw=660,Sweet Bread,MakovnÃ­k,Slovakia
https://www.tasteatlas.com/zemiakove-placky,https://cdn.tasteatlas.com//Images/Dishes/32662c5f52804b95b052727956960cdc.jpg?mw=660,Snack,ZemiakovÃ© placky,Slovakia
https://www.tasteatlas.com/laskonky,https://cdn.tasteatlas.com//images/dishes/a6e427fe6210445cae6f2399281e2b02.jpg?mw=660,Cookie,Laskonky,Slovakia
https://www.tasteatlas.com/lokse,https://cdn.tasteatlas.com//Images/Dishes/5562191453954daa8ab2193544abe71b.jpg?mw=660,Pancake,LokÅ¡e,Slovakia
https://www.tasteatlas.com/parene-buchty,https://cdn.tasteatlas.com//images/dishes/1173ca878ff049f4b9332fa8bfa8f746.jpg?mw=660,Dumplings,ParenÃ© buchty,Slovakia
https://www.tasteatlas.com/liptauer,https://cdn.tasteatlas.com//Images/Dishes/6fd4d466e7944ff28e4bc9aa29cacd66.jpg?mw=660,Spread,Liptauer,Slovakia
https://www.tasteatlas.com/bratislavsky-rozok,https://cdn.tasteatlas.com//images/dishes/e26fbb6f6b5045d69064036e3a0304ff.jpg?mw=660,Sweet Pastry,BratislavskÃ½ roÅ¾ok,Slovakia
https://www.tasteatlas.com/bryndzove-pirohy,https://cdn.tasteatlas.com//Images/Dishes/898bbdc343924de5999c7f543853c9e4.jpg?mw=660,Dumplings,BryndzovÃ© pirohy,Slovakia
https://www.tasteatlas.com/skalicky-trdelnik,https://cdn.tasteatlas.com//images/dishes/fced210908944357b969b197533b0e31.jpg?mw=660,Sweet Pastry,SkalickÃ½ trdelnÃ­k,Slovakia
https://www.tasteatlas.com/strapacky,https://cdn.tasteatlas.com//Images/Dishes/9224a192bf904294ba760344f3cafbe9.jpg?mw=660,Dumplings,StrapaÄky,Slovakia
https://www.tasteatlas.com/treska,https://cdn.tasteatlas.com//images/dishes/053487fb2c8447c89327b9c80009d10b.jpg?mw=660,Salad,Treska,Slovakia
https://www.tasteatlas.com/spisske-parky,https://cdn.tasteatlas.com//images/dishes/600805068ede48e99c3b06aef1fe4d60.jpg?mw=660,Sausage,SpiÅ¡skÃ© pÃ¡rky,Slovakia
https://www.tasteatlas.com/medvedie-labky,https://cdn.tasteatlas.com//images/dishes/e0171a6a05c942fdbb13f5f2ab51312a.jpg?mw=660,Cookie,Medvedie labky,Slovakia
https://www.tasteatlas.com/demikat,https://cdn.tasteatlas.com//images/dishes/1b1b6790e7ac4eacb4e734c8ad11f48b.jpg?mw=660,Soup,DemikÃ¡t,Slovakia
https://www.tasteatlas.com/struklji,https://cdn.tasteatlas.com//images/dishes/842eca43e00249fb8c0e61079ba230c5.jpg?mw=660,Pasta,Å truklji,Slovenia
https://www.tasteatlas.com/potica,https://cdn.tasteatlas.com//Images/Dishes/c149caa401234537a762b8061a789c67.jpg?mw=660,Cake,Potica,Slovenia
https://www.tasteatlas.com/krofi,https://cdn.tasteatlas.com//images/dishes/5d7bb143eccb46dcba3e9a5f08c4e150.jpg?mw=660,Sweet Pastry,Krofi,Slovenia
https://www.tasteatlas.com/kremna-rezina,https://cdn.tasteatlas.com//images/dishes/93d3e63a14c74f958d0ad41009e16f66.jpg?mw=660,Cake,Kremna rezina,Slovenia
https://www.tasteatlas.com/idrijski-zlikrofi,https://cdn.tasteatlas.com//images/dishes/7bb025813c5847b997e0fb809ffdf632.jpg?mw=660,Pasta,Idrijski Å¾likrofi,Slovenia
https://www.tasteatlas.com/prekmurska-gibanica,https://cdn.tasteatlas.com//Images/Dishes/2c4a162aca5b4945898fd84d82b09f6e.jpg?mw=660,Dessert,Prekmurska gibanica,Slovenia
https://www.tasteatlas.com/bograc,https://cdn.tasteatlas.com//images/dishes/741a295ba34240f8b7d93fe256571663.jpg?mw=660,Stew,BograÄ,Slovenia
https://www.tasteatlas.com/kranjska-klobasa,https://cdn.tasteatlas.com//images/dishes/81706bef7a784a52b72b2ca41f5f1644.jpg?mw=660,Sausage,Kranjska klobasa,Slovenia
https://www.tasteatlas.com/ajdovi-zganci,https://cdn.tasteatlas.com//images/dishes/c16f070ec35541c3a5a7e7456638e3c5.jpg?mw=660,Porridge,Ajdovi Å¾ganci,Slovenia
https://www.tasteatlas.com/gobova-juha,https://cdn.tasteatlas.com//images/dishes/92f105b355cd457ca20972787f4b5937.jpg?mw=660,Mushroom Soup,Gobova juha,Slovenia
https://www.tasteatlas.com/obara,https://cdn.tasteatlas.com//images/dishes/04b6852a2d3b45cdab885171f9832e5b.jpg?mw=660,Stew,Obara,Slovenia
https://www.tasteatlas.com/pohorska-omleta,https://cdn.tasteatlas.com//images/dishes/9146a383bbce4462a0c0d723467f20fa.jpg?mw=660,Dessert,Pohorska omleta,Slovenia
https://www.tasteatlas.com/prezganka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Soup,PreÅ¾ganka,Slovenia
https://www.tasteatlas.com/fizolova-minestra,https://cdn.tasteatlas.com//images/dishes/aa9543ff268f4622ae64331941e34ebe.jpg?mw=660,Stew,Bean Stew (FiÅ¾olova mineÅ¡tra),Slovenia
https://www.tasteatlas.com/belokranjska-pogaca,https://cdn.tasteatlas.com//images/dishes/e1d0d72907e545008c44f8411ea9cd78.jpg?mw=660,Flatbread,Belokranjska pogaÄa,Slovenia
https://www.tasteatlas.com/kobariski-struklji,https://cdn.tasteatlas.com//images/dishes/6c236883ac794d8c8ef5c8eee8a1f2b8.jpg?mw=660,Dumplings,KobariÅ¡ki Å¡truklji,Slovenia
https://www.tasteatlas.com/blejska-grmada,https://cdn.tasteatlas.com//images/dishes/3711cc10d25c4d7aa32950692bc12104.jpg?mw=660,Dessert,Blejska grmada,Slovenia
https://www.tasteatlas.com/ajdovi-krapi,https://cdn.tasteatlas.com//images/dishes/a09bc5fe8d0b4e54b004f987a6ebd914.jpg?mw=660,Dumplings,Ajdovi krapi,Slovenia
https://www.tasteatlas.com/ajdovi-struklji,https://cdn.tasteatlas.com//images/dishes/e7d5e6f9e2dd4b238d9800fec3791967.jpg?mw=660,Dumplings,Ajdovi Å¡truklji,Slovenia
https://www.tasteatlas.com/frtalja,https://cdn.tasteatlas.com//images/dishes/8ad0ab50f67547889fdca2414ad9a766.jpg?mw=660,Egg Dish,Frtalja,Slovenia
https://www.tasteatlas.com/ajdnek,https://cdn.tasteatlas.com//images/dishes/a8a15b228b144505b0b1839dd81148e4.jpg?mw=660,Dessert,Ajdnek,Slovenia
https://www.tasteatlas.com/belokranjska-povitica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Savory Pie,Belokranjska povitica,Slovenia
